"Data.Base","id_titulo","taxa_compra","taxa_venda","pu_compra","pu_venda"
2023-07-18,"Tesouro IPCA+ com Juros Semestrais 2040",5.41,5.53,4498.75,4442.33
2023-07-18,"Tesouro IPCA+ com Juros Semestrais 2050",5.53,5.65,4503.63,4432.38
2023-07-18,"Tesouro IPCA+ 2026",5.38,5.5,3511.28,3498.15
2023-07-18,"Tesouro IPCA+ 2035",5.25,5.37,2257.56,2226.92
2023-07-18,"Tesouro IPCA+ 2029",5.17,5.29,3079.89,3058.87
2023-07-18,"Tesouro IPCA+ 2024",7.02,7.14,3836.07,3830.29
2023-07-18,"Tesouro IPCA+ 2045",5.6,5.72,1260.87,1229.79
2023-07-18,"Tesouro IGPM+ com Juros Semestrais 2031",6.17,6.29,8037.64,7988.16
2023-07-17,"Tesouro Selic 2029",0.17,0.18,13400.24,13385.8
2023-07-17,"Tesouro Selic 2025",0.01,0.02,13523.3,13514.18
2023-07-17,"Tesouro Selic 2026",0.06,0.07,13502.35,13491.88
2023-07-17,"Tesouro Selic 2027",0.14,0.15,13457.22,13445.42
2023-07-17,"Tesouro Selic 2024",0.01,0.02,13523.94,13515.5
2023-09-29,"Tesouro Selic 2027",0.1,0.11,13833.6,13822.27
2023-09-29,"Tesouro Selic 2026",0.03,0.04,13871.98,13862.02
2023-09-29,"Tesouro Selic 2024",0,0.01,13882.49,13874.61
2023-09-29,"Tesouro Selic 2025",0,0.01,13882.08,13873.5
2023-09-29,"Tesouro Selic 2029",0.15,0.16,13771.56,13757.51
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2055",5.83,5.95,4350.54,4277.62
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2024",6.41,6.53,4165.78,4159.41
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2026",5.54,5.66,4227.15,4212.11
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2040",5.76,5.88,4289.79,4235.01
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2030",5.58,5.7,4279.2,4249.32
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2032",5.6,5.72,4294.14,4257.91
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2035",5.68,5.8,4356.08,4312.44
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2050",5.83,5.95,4281.62,4213.16
2023-09-29,"Tesouro IPCA+ com Juros Semestrais 2045",5.79,5.91,4353.81,4291.37
2023-09-29,"Tesouro IPCA+ 2035",5.7,5.82,2182.86,2153.21
2023-09-29,"Tesouro IPCA+ 2024",6.41,6.53,3929.73,3923.66
2023-09-29,"Tesouro IPCA+ 2045",5.85,5.97,1218.08,1188.04
2023-09-29,"Tesouro IPCA+ 2029",5.59,5.71,3059.31,3038.3
2023-09-29,"Tesouro IPCA+ 2026",5.52,5.64,3554.32,3540.84
2023-09-29,"Tesouro IGPM+ com Juros Semestrais 2031",5.59,5.71,8372.34,8317.66
2023-09-28,"Tesouro Selic 2029",0.15,0.16,13761.71,13747.66
2023-09-28,"Tesouro Selic 2025",0,0.01,13875.43,13866.84
2023-09-28,"Tesouro Selic 2026",0.04,0.05,13863.21,13853.24
2023-09-28,"Tesouro Selic 2027",0.11,0.12,13825.17,13813.83
2023-09-28,"Tesouro Selic 2024",0,0.01,13875.79,13867.9
2023-08-24,"Tesouro Selic 2024",0,0.01,13714.8,13706.64
2023-08-24,"Tesouro Selic 2026",0.06,0.07,13695.47,13685.26
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2030",5.02,5.14,4373.82,4343.8
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2032",5.15,5.27,4386.65,4350.09
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2035",5.25,5.37,4469.4,4424.91
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2026",4.99,5.11,4250.32,4235.87
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2055",5.48,5.6,4526.92,4449.62
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2024",6.64,6.76,4116.75,4111.09
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2050",5.51,5.63,4426.22,4354.66
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2040",5.35,5.47,4436.85,4380.05
2023-08-24,"Tesouro IPCA+ com Juros Semestrais 2045",5.47,5.59,4480.16,4415.56
2023-08-24,"Tesouro IPCA+ 2045",5.61,5.73,1267.62,1236.51
2023-08-24,"Tesouro IPCA+ 2035",5.29,5.41,2263.44,2232.96
2023-08-24,"Tesouro IPCA+ 2024",6.64,6.76,3883.36,3877.96
2023-08-24,"Tesouro IPCA+ 2029",5.01,5.13,3128.37,3107.34
2023-08-24,"Tesouro IPCA+ 2026",4.94,5.06,3580.73,3567.74
2023-08-24,"Tesouro IGPM+ com Juros Semestrais 2031",5.44,5.56,8371.9,8318.82
2023-08-23,"Tesouro Selic 2027",0.12,0.13,13649.59,13638.02
2023-08-23,"Tesouro Selic 2026",0.06,0.07,13688.66,13678.44
2023-08-23,"Tesouro Selic 2029",0.16,0.17,13587.1,13572.86
2023-08-23,"Tesouro Selic 2024",0,0.01,13708.11,13699.95
2023-08-23,"Tesouro Selic 2025",0.01,0.02,13705.47,13696.62
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2030",4.99,5.11,4380.04,4349.95
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2032",5.1,5.22,4400.46,4363.73
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2055",5.42,5.54,4564.58,4486.25
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2035",5.2,5.32,4486.51,4441.78
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2040",5.29,5.41,4463.92,4406.63
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2024",6.67,6.79,4114.39,4108.71
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2026",5,5.12,4248.17,4233.71
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2045",5.41,5.53,4511.21,4445.95
2023-08-23,"Tesouro IPCA+ com Juros Semestrais 2050",5.45,5.57,4460.91,4388.49
2023-08-23,"Tesouro IPCA+ 2035",5.23,5.35,2277.98,2247.29
2023-08-23,"Tesouro IPCA+ 2026",4.95,5.07,3578.86,3565.85
2023-08-23,"Tesouro IPCA+ 2024",6.67,6.79,3881.12,3875.7
2023-08-23,"Tesouro IPCA+ 2029",4.99,5.11,3131,3109.94
2023-08-23,"Tesouro IPCA+ 2045",5.54,5.66,1285.61,1254.03
2023-08-23,"Tesouro IGPM+ com Juros Semestrais 2031",5.47,5.59,8357.25,8304.24
2023-05-31,"Tesouro IPCA+ com Juros Semestrais 2050",5.7,5.82,4374.42,4305.01
2023-05-31,"Tesouro IPCA+ com Juros Semestrais 2045",5.7,5.82,4297.37,4234.7
2023-05-31,"Tesouro IPCA+ com Juros Semestrais 2040",5.65,5.77,4359.08,4303.92
2023-05-31,"Tesouro IPCA+ com Juros Semestrais 2032",5.48,5.6,4351.4,4314.81
2023-05-31,"Tesouro IPCA+ com Juros Semestrais 2024",7.65,7.77,4124.39,4117.36
2023-05-31,"Tesouro IPCA+ com Juros Semestrais 2030",5.41,5.53,4342.84,4312.49
2023-05-31,"Tesouro IPCA+ com Juros Semestrais 2026",5.57,5.69,4248.08,4232.58
2023-05-31,"Tesouro IPCA+ 2045",5.78,5.9,1206.52,1176.54
2023-05-31,"Tesouro IPCA+ 2035",5.52,5.64,2175.83,2145.85
2023-05-31,"Tesouro IPCA+ 2026",5.5,5.62,3475.76,3461.96
2023-05-31,"Tesouro IPCA+ 2024",7.65,7.77,3776.7,3770.09
2023-05-31,"Tesouro IPCA+ 2029",5.38,5.5,3024.7,3003.37
2023-05-31,"Tesouro IGPM+ com Juros Semestrais 2031",6.52,6.64,8375.49,8328.46
2023-05-30,"Tesouro Selic 2025",0.02,0.03,13294.55,13285.4
2023-05-30,"Tesouro Selic 2024",0.01,0.02,13298.17,13289.7
2023-05-30,"Tesouro Selic 2026",0.08,0.09,13269.84,13259.36
